product_category,Product_Subcategory,Quantity,Unit_Price,Price,Tax,Payment_mode,Reviews,Income,city,Return,total_price,tax_ratio
Bags,Women,1,211,211,110.775,Mobile Payments,1.0,94056.0,New Delhi,1,321.775,0.5225235849056604
Footwear,Kids,3,1474,4422,464.31,Credit Card,5.0,47534.0,Gurgaon,0,4886.31,0.1049762604567036
Footwear,Women,1,407,407,42.735,Mobile Payments,5.0,20717.0,Mumbai,0,449.735,0.10474264705882352
Clothing,Mens,5,655,3275,343.875,Credit Card,5.0,44086.0,Kolkata,0,3618.875,0.10496794871794872
Bags,Mens,1,1267,1267,133.035,Cash,2.0,89412.0,Ahmedabad,0,1400.035,0.10491719242902207
Clothing,Women,3,1205,3615,379.575,Credit Card,4.0,21148.0,Pune,0,3994.575,0.10497096238938053
Clothing,Women,2,201,402,42.21,Cash,4.0,10890.0,Gurgaon,0,444.21,0.1047394540942928
Footwear,Mens,5,968,4840,508.2,Credit Card,4.0,64432.0,Pune,0,5348.2,0.10497831026647386
Clothing,Women,4,549,2196,230.58,Debit Card,4.0,109182.0,Kolkata,0,2426.58,0.10495220755575786
Home and kitchen,Tools,5,80,400,42.0,Cash,5.0,38874.0,Kolkata,0,442.0,0.10473815461346633
Bags,Mens,2,618,1236,129.78,Mobile Payments,5.0,77170.0,Chennai,0,1365.78,0.10491511721907841
Electronics,Personal Appliances,5,1043,5215,547.575,Credit Card,4.0,77822.0,Hyderabad,0,5762.575,0.10497986963190185
Books,Academic,3,1401,4203,441.315,Credit Card,5.0,15571.0,Pune,0,4644.315,0.10497502378686965
Books,Non-Fiction,5,1450,7250,761.25,Debit Card,4.0,103622.0,Hyderabad,0,8011.25,0.10498551923872569
Clothing,Women,3,1137,3411,358.155,Debit Card,5.0,40844.0,Hyderabad,0,3769.1549999999997,0.10496922626025791
Footwear,Kids,3,680,2040,214.2,Debit Card,5.0,127318.0,Pune,0,2254.2,0.10494855463008329
Footwear,Mens,1,1371,1371,143.955,Mobile Payments,3.0,55879.0,Chennai,0,1514.955,0.10492346938775511
Clothing,Women,5,341,1705,179.025,Mobile Payments,5.0,70996.0,Mumbai,0,1884.025,0.10493845252051583
Electronics,Personal Appliances,2,672,1344,141.12,Mobile Payments,5.0,103890.0,Kolkata,0,1485.12,0.10492193308550186
Books,Non-Fiction,1,392,392,41.16,Mobile Payments,5.0,48287.0,Hyderabad,0,433.15999999999997,0.10473282442748091
Footwear,Women,4,97,388,40.74,Mobile Payments,5.0,75613.0,Hyderabad,0,428.74,0.10473007712082262
Home and kitchen,Kitchen,2,193,386,40.53,Cash,4.0,91258.0,Bangalore,0,426.53,0.10472868217054264
Footwear,Kids,3,128,384,40.32,Mobile Payments,4.0,33558.0,Gurgaon,0,424.32,0.10472727272727272
Footwear,Mens,4,501,2004,210.42,Debit Card,5.0,148585.0,Pune,0,2214.42,0.10494763092269326
Clothing,Mens,2,1481,2962,311.01,Debit Card,1.0,12932.0,New Delhi,0,3273.01,0.1049645629429632
Electronics,Cameras,1,783,783,82.215,Mobile Payments,4.0,85955.0,Bangalore,0,865.215,0.10486607142857143
Electronics,Computers,4,832,3328,349.44,Debit Card,5.0,102504.0,Kolkata,0,3677.44,0.1049684589966957
Books,Fiction,2,190,380,39.9,Mobile Payments,4.0,69024.0,Mumbai,0,419.9,0.10472440944881889
Footwear,Kids,2,1273,2546,267.33,Debit Card,4.0,35110.0,New Delhi,0,2813.33,0.10495877502944641
Home and kitchen,Furnishing,3,1271,3813,400.365,Credit Card,4.0,88530.0,Gurgaon,0,4213.365,0.10497246984792868
Clothing,Women,3,1435,4305,452.025,Credit Card,5.0,19365.0,Vishakhapatnam,0,4757.025,0.1049756154203437
Home and kitchen,Bath,5,562,2810,295.05,Credit Card,2.0,17338.0,Pune,0,3105.05,0.10496264674493064
Footwear,Women,1,377,377,39.585,Mobile Payments,5.0,7364.0,Hyderabad,0,416.585,0.10472222222222223
Footwear,Mens,5,112,560,58.8,Mobile Payments,5.0,104137.0,Chennai,0,618.8,0.10481283422459893
Home and kitchen,Furnishing,3,852,2556,268.38,Credit Card,5.0,17247.0,Chennai,0,2824.38,0.10495893625342198
Clothing,Mens,1,372,372,39.06,Cash,5.0,62997.0,Chennai,0,411.06,0.10471849865951743
Electronics,Cameras,2,442,884,92.82,Cash,5.0,27055.0,Pune,0,976.8199999999999,0.10488135593220338
Clothing,Mens,1,371,371,38.955,Mobile Payments,5.0,42674.0,Gurgaon,0,409.955,0.10471774193548386
Footwear,Mens,3,1288,3864,405.72,Debit Card,5.0,54123.0,New Delhi,0,4269.72,0.10497283311772317
Clothing,Women,4,1083,4332,454.86,Credit Card,5.0,115495.0,Gurgaon,0,4786.86,0.10497576736672053
Books,Non-Fiction,2,184,368,38.64,Cash,3.0,59639.0,Gurgaon,0,406.64,0.10471544715447155
Bags,Mens,4,777,3108,326.34,Debit Card,4.0,40234.0,Vishakhapatnam,0,3434.34,0.10496622708266323
Books,Non-Fiction,1,365,365,38.325,Mobile Payments,5.0,40416.0,Kolkata,0,403.325,0.10471311475409836
Footwear,Women,2,1436,2872,301.56,Debit Card,5.0,43902.0,Kolkata,0,3173.56,0.10496345283675601
Clothing,Women,5,218,1090,114.45,Mobile Payments,5.0,28084.0,Mumbai,0,1204.45,0.104903758020165
Home and kitchen,Kitchen,2,1085,2170,227.85,Credit Card,4.0,60327.0,Vishakhapatnam,0,2397.85,0.10495163519115615
Books,DIY,5,1404,7020,737.1,Debit Card,2.0,90730.0,Gurgaon,0,7757.1,0.10498504486540379
Footwear,Kids,5,1344,6720,705.6,Credit Card,4.0,34703.0,Vishakhapatnam,0,7425.6,0.10498437732480286
Bags,Mens,3,1466,4398,461.79,Debit Card,5.0,12870.0,Chennai,0,4859.79,0.10497613093884975
Bags,Mens,2,179,358,37.59,Mobile Payments,5.0,71424.0,Chennai,0,395.59000000000003,0.10470752089136491
Clothing,Mens,2,1421,2842,298.41,Debit Card,5.0,26728.0,Hyderabad,0,3140.41,0.10496306718255365
Clothing,Mens,1,357,357,37.485,Mobile Payments,4.0,42737.0,Chennai,0,394.485,0.10470670391061453
Bags,Mens,1,355,355,37.275,Mobile Payments,5.0,87957.0,Hyderabad,0,392.275,0.10470505617977528
Books,Non-Fiction,4,888,3552,372.96,Debit Card,5.0,103517.0,Pune,0,3924.96,0.10497044750914719
Footwear,Kids,3,1465,4395,461.475,Debit Card,5.0,19103.0,Chennai,0,4856.475,0.10497611464968154
Books,DIY,3,394,1182,124.11,Mobile Payments,4.0,82608.0,Ahmedabad,0,1306.11,0.1049112426035503
Home and kitchen,Furnishing,5,74,370,7.77,Mobile Payments,1.0,130377.0,Hyderabad,1,377.77,0.020943396226415095
Clothing,Mens,5,621,3105,326.025,Credit Card,4.0,65033.0,Chennai,0,3431.025,0.10496619446233096
Clothing,Women,5,817,4085,428.925,Debit Card,4.0,104556.0,Hyderabad,0,4513.925,0.10497430249632893
Books,Fiction,1,257,257,26.985,Mobile Payments,3.0,57812.0,Bangalore,0,283.985,0.10459302325581395
Footwear,Women,5,552,2760,289.8,Debit Card,5.0,26963.0,Kolkata,0,3049.8,0.10496197030061573
Home and kitchen,Tools,4,307,1228,128.94,Cash,2.0,89598.0,Vishakhapatnam,0,1356.94,0.10491456468673718
Footwear,Mens,5,912,4560,478.8,Credit Card,3.0,142989.0,Gurgaon,0,5038.8,0.10497697873273405
Footwear,Women,1,1217,1217,127.785,Mobile Payments,5.0,61855.0,Ahmedabad,0,1344.785,0.10491379310344827
Clothing,Mens,1,239,239,25.095,Cash,5.0,57728.0,Hyderabad,0,264.095,0.10456249999999999
Bags,Women,3,1083,3249,341.145,Credit Card,5.0,14042.0,Ahmedabad,0,3590.145,0.1049676923076923
Home and kitchen,Bath,2,1359,2718,285.39,Credit Card,5.0,31940.0,Chennai,0,3003.39,0.10496138286134608
Bags,Mens,5,552,2760,289.8,Credit Card,4.0,44666.0,Gurgaon,0,3049.8,0.10496197030061573
Home and kitchen,Tools,5,1483,7415,778.575,Debit Card,5.0,29014.0,New Delhi,0,8193.575,0.10498584142394822
Bags,Women,2,170,340,35.7,Cash,5.0,77571.0,Vishakhapatnam,0,375.7,0.10469208211143696
Home and kitchen,Bath,1,1166,1166,122.43,Mobile Payments,5.0,36388.0,Vishakhapatnam,0,1288.43,0.10491002570694088
Footwear,Women,2,119,238,24.99,Mobile Payments,5.0,36381.0,Bangalore,0,262.99,0.10456066945606694
Bags,Mens,4,850,3400,357.0,Debit Card,5.0,52474.0,Vishakhapatnam,0,3757.0,0.10496912672743311
Footwear,Mens,4,81,324,34.02,Cash,5.0,61206.0,Gurgaon,0,358.02,0.10467692307692308
Home and kitchen,Furnishing,3,1406,4218,442.89,Credit Card,5.0,57852.0,Gurgaon,0,4660.89,0.10497511258592084
Electronics,Computers,1,336,336,35.28,Cash,4.0,54890.0,Hyderabad,0,371.28,0.10468842729970326
Bags,Mens,4,781,3124,328.02,Debit Card,3.0,105012.0,Ahmedabad,0,3452.02,0.10496639999999999
Books,DIY,1,460,460,48.3,Mobile Payments,4.0,80704.0,Vishakhapatnam,0,508.3,0.10477223427331886
Footwear,Women,1,334,334,35.07,Cash,5.0,60653.0,Hyderabad,0,369.07,0.10468656716417911
Footwear,Women,3,311,933,97.965,Mobile Payments,2.0,94994.0,Chennai,0,1030.965,0.10488758029978587
Electronics,Audio and video,3,110,330,34.65,Mobile Payments,4.0,148951.0,Chennai,0,364.65,0.10468277945619335
Footwear,Women,1,652,652,68.46,Mobile Payments,3.0,24658.0,Vishakhapatnam,0,720.46,0.10483920367534455
Clothing,Mens,4,610,2440,256.2,Credit Card,5.0,25642.0,Hyderabad,0,2696.2,0.10495698484227775
Clothing,Mens,4,988,3952,414.96,Debit Card,5.0,45287.0,Chennai,0,4366.96,0.10497343789526942
Clothing,Women,5,159,795,50.085,Mobile Payments,1.0,33249.0,Ahmedabad,1,845.085,0.06292085427135678
Clothing,Women,3,558,1674,175.77,Mobile Payments,5.0,65134.0,Pune,0,1849.77,0.10493731343283583
Bags,Women,2,401,802,84.21,Mobile Payments,1.0,34351.0,Hyderabad,0,886.21,0.1048692403486924
Books,Non-Fiction,3,509,1527,160.335,Mobile Payments,5.0,76079.0,Hyderabad,0,1687.335,0.10493128272251309
Footwear,Women,3,906,2718,285.39,Debit Card,4.0,102044.0,New Delhi,0,3003.39,0.10496138286134608
Books,Fiction,2,162,324,34.02,Mobile Payments,5.0,93684.0,New Delhi,0,358.02,0.10467692307692308
Bags,Women,1,322,322,33.81,Mobile Payments,5.0,41527.0,Gurgaon,0,355.81,0.1046749226006192
Home and kitchen,Kitchen,5,817,4085,428.925,Debit Card,3.0,53546.0,Bangalore,0,4513.925,0.10497430249632893
Clothing,Mens,4,232,928,97.44,Mobile Payments,3.0,82020.0,Ahmedabad,0,1025.44,0.10488697524219591
Footwear,Kids,2,159,318,33.39,Mobile Payments,3.0,21463.0,Hyderabad,0,351.39,0.10467084639498432
Books,Fiction,1,1084,1084,113.82,Mobile Payments,3.0,106904.0,Bangalore,0,1197.82,0.1049032258064516
Bags,Women,5,1111,5555,583.275,Debit Card,4.0,13559.0,Bangalore,0,6138.275,0.10498110151187905
Bags,Mens,1,1122,1122,117.81,Mobile Payments,5.0,20044.0,Gurgaon,0,1239.81,0.10490650044523597
Clothing,Women,1,1410,1410,148.05,Mobile Payments,5.0,70590.0,Kolkata,0,1558.05,0.10492558469170801
Books,DIY,5,1377,6885,722.925,Debit Card,5.0,19623.0,Chennai,0,7607.925,0.10498475167005518
Books,Fiction,5,984,4920,516.6,Credit Card,5.0,58810.0,Pune,0,5436.6,0.10497866287339971
Clothing,Women,4,978,3912,410.76,Credit Card,4.0,56256.0,Mumbai,0,4322.76,0.1049731663685152
Bags,Women,1,1247,1247,130.935,Mobile Payments,5.0,102323.0,Gurgaon,0,1377.935,0.10491586538461539
Books,Academic,1,1363,1363,143.115,Mobile Payments,5.0,109117.0,Pune,0,1506.115,0.10492302052785925
Books,DIY,4,1243,4972,522.06,Debit Card,4.0,81232.0,Gurgaon,0,5494.0599999999995,0.10497888598431529
Clothing,Women,2,153,306,32.13,Mobile Payments,3.0,37175.0,Hyderabad,0,338.13,0.10465798045602606
Books,Non-Fiction,2,1456,2912,305.76,Debit Card,5.0,32134.0,New Delhi,0,3217.76,0.10496395468589083
Books,Academic,4,1204,4816,505.68,Credit Card,5.0,35021.0,Chennai,0,5321.68,0.10497820220053976
Home and kitchen,Kitchen,5,152,760,31.92,Mobile Payments,1.0,135708.0,Gurgaon,1,791.92,0.041944809461235216
Books,Academic,1,1480,1480,155.4,Mobile Payments,4.0,71842.0,Vishakhapatnam,0,1635.4,0.1049291019581364
Home and kitchen,Furnishing,1,304,304,31.92,Mobile Payments,5.0,75193.0,Vishakhapatnam,0,335.92,0.10465573770491804
Clothing,Mens,3,736,2208,231.84,Credit Card,5.0,90001.0,Mumbai,0,2439.84,0.10495246717971933
Footwear,Kids,2,150,300,31.5,Cash,4.0,42243.0,Pune,0,331.5,0.10465116279069768
Bags,Mens,2,1129,2258,237.09,Credit Card,4.0,30870.0,Ahmedabad,0,2495.09,0.10495351925630811
Bags,Women,3,1340,4020,422.1,Credit Card,1.0,77230.0,Gurgaon,0,4442.1,0.104973887092763
Bags,Mens,4,298,1192,125.16,Mobile Payments,1.0,45341.0,Bangalore,0,1317.16,0.10491198658843252
Home and kitchen,Kitchen,4,675,2700,283.5,Credit Card,2.0,14923.0,Hyderabad,0,2983.5,0.10496112550907072
Electronics,Personal Appliances,1,75,75,7.875,Mobile Payments,5.0,23119.0,Gurgaon,0,82.875,0.10361842105263158
Electronics,Computers,1,292,292,30.66,Cash,5.0,148585.0,Pune,0,322.66,0.10464163822525598
Clothing,Women,3,1391,4173,438.165,Debit Card,5.0,38896.0,Ahmedabad,0,4611.165,0.10497484427407763
Books,Non-Fiction,4,920,3680,386.4,Debit Card,3.0,8253.0,Gurgaon,0,4066.4,0.10497147514262428
Books,Non-Fiction,5,343,1715,180.075,Mobile Payments,5.0,55821.0,New Delhi,0,1895.075,0.10493881118881118
Home and kitchen,Bath,4,775,3100,325.5,Debit Card,4.0,81270.0,Vishakhapatnam,0,3425.5,0.10496613995485328
Clothing,Mens,1,187,187,19.635,Cash,4.0,31789.0,Mumbai,0,206.635,0.10444148936170214
Clothing,Mens,2,514,1028,107.94,Mobile Payments,1.0,125418.0,Pune,0,1135.94,0.10489795918367346
Footwear,Mens,2,281,562,29.505,Mobile Payments,2.0,48244.0,Mumbai,1,591.505,0.05240674955595027
Bags,Women,3,1271,3813,400.365,Debit Card,5.0,28454.0,Bangalore,0,4213.365,0.10497246984792868
Clothing,Women,5,981,4905,515.025,Debit Card,5.0,102735.0,Kolkata,0,5420.025,0.1049785976355483
Footwear,Women,2,1302,2604,273.42,Credit Card,5.0,77082.0,Ahmedabad,0,2877.42,0.10495969289827256
Footwear,Women,1,188,188,19.74,Mobile Payments,5.0,25427.0,Kolkata,0,207.74,0.10444444444444444
Home and kitchen,Bath,2,466,932,97.86,Mobile Payments,5.0,61260.0,Chennai,0,1029.86,0.10488745980707395
Clothing,Women,3,1004,3012,316.26,Debit Card,5.0,80853.0,New Delhi,0,3328.26,0.10496515101228011
Books,DIY,5,803,4015,421.575,Debit Card,5.0,149276.0,Pune,0,4436.575,0.1049738545816733
Bags,Mens,1,267,267,28.035,Mobile Payments,5.0,95996.0,Chennai,0,295.035,0.10460820895522388
Footwear,Kids,4,651,2604,273.42,Debit Card,1.0,26900.0,Ahmedabad,0,2877.42,0.10495969289827256
Bags,Women,1,1034,1034,108.57,Mobile Payments,3.0,44258.0,Kolkata,0,1142.57,0.10489855072463768
Home and kitchen,Bath,1,263,263,27.615,Mobile Payments,5.0,54238.0,New Delhi,0,290.615,0.10460227272727272
Footwear,Mens,3,753,2259,237.195,Debit Card,5.0,50564.0,Gurgaon,0,2496.195,0.10495353982300884
Clothing,Mens,2,849,1698,178.29,Mobile Payments,5.0,77731.0,Pune,0,1876.29,0.10493819894055326
Footwear,Women,5,606,3030,318.15,Credit Card,5.0,25494.0,Ahmedabad,0,3348.15,0.10496535796766743
Clothing,Women,1,969,969,305.235,Debit Card,1.0,14819.0,Gurgaon,1,1274.2350000000001,0.31467525773195876
Electronics,Computers,5,618,3090,324.45,Credit Card,3.0,28984.0,Ahmedabad,0,3414.45,0.10496603041087027
Footwear,Women,2,646,1292,135.66,Mobile Payments,5.0,52600.0,Kolkata,0,1427.66,0.10491879350348028
Home and kitchen,Tools,4,659,2636,276.78,Credit Card,5.0,68543.0,Vishakhapatnam,0,2912.7799999999997,0.10496018202502844
Clothing,Mens,4,1001,4004,420.42,Credit Card,4.0,46685.0,Ahmedabad,0,4424.42,0.10497378277153559
Home and kitchen,Furnishing,1,252,252,26.46,Cash,5.0,59342.0,Ahmedabad,0,278.46,0.10458498023715415
Clothing,Mens,5,1393,6965,731.325,Credit Card,5.0,68369.0,Vishakhapatnam,0,7696.325,0.10498492678725238
Footwear,Women,5,1033,5165,542.325,Debit Card,4.0,43665.0,Pune,0,5707.325,0.10497967479674798
Books,DIY,3,143,429,45.045,Mobile Payments,5.0,28281.0,Kolkata,0,474.045,0.10475581395348837
Footwear,Kids,3,165,495,51.975,Mobile Payments,4.0,78235.0,Hyderabad,0,546.975,0.10478830645161291
Clothing,Women,5,415,2075,217.875,Debit Card,3.0,89436.0,Gurgaon,0,2292.875,0.10494942196531792
Clothing,Women,2,618,1236,129.78,Cash,5.0,67010.0,Mumbai,0,1365.78,0.10491511721907841
Clothing,Women,5,1436,7180,753.9,Credit Card,4.0,50051.0,Kolkata,0,7933.9,0.1049853780810472
Home and kitchen,Furnishing,1,238,238,24.99,Cash,5.0,70369.0,Bangalore,0,262.99,0.10456066945606694
Footwear,Kids,2,1071,2142,224.91,Debit Card,5.0,78098.0,Gurgaon,0,2366.91,0.1049510032664489
Electronics,Audio and video,2,1175,2350,246.75,Credit Card,5.0,55096.0,Hyderabad,0,2596.75,0.10495533815397703
Footwear,Mens,2,842,1684,176.82,Mobile Payments,5.0,40736.0,New Delhi,0,1860.82,0.10493768545994064
Footwear,Kids,3,375,1125,118.125,Cash,5.0,13186.0,New Delhi,0,1243.125,0.10490674955595027
Footwear,Kids,5,1158,5790,607.95,Debit Card,5.0,124093.0,Bangalore,0,6397.95,0.10498186841650839
Bags,Mens,5,1206,6030,633.15,Credit Card,5.0,79844.0,Ahmedabad,0,6663.15,0.1049825899519151
Books,Academic,1,229,229,24.045,Mobile Payments,5.0,94294.0,Mumbai,0,253.04500000000002,0.10454347826086957
Bags,Mens,2,1286,2572,270.06,Credit Card,5.0,19999.0,Chennai,0,2842.06,0.1049591916051302
Home and kitchen,Furnishing,3,717,2151,225.855,Credit Card,4.0,61236.0,Hyderabad,0,2376.855,0.10495120817843866
Bags,Women,3,511,1533,160.965,Mobile Payments,5.0,104424.0,Ahmedabad,0,1693.965,0.10493155149934812
Electronics,Computers,2,112,224,23.52,Mobile Payments,5.0,39219.0,Hyderabad,0,247.52,0.10453333333333333
Clothing,Mens,1,223,223,23.415,Cash,3.0,129521.0,Mumbai,0,246.415,0.10453124999999999
Home and kitchen,Kitchen,2,110,220,23.1,Mobile Payments,4.0,27049.0,Hyderabad,0,243.1,0.10452488687782806
Books,DIY,2,109,218,22.89,Mobile Payments,5.0,111545.0,New Delhi,0,240.89,0.10452054794520549
Clothing,Women,5,673,3365,353.325,Credit Card,5.0,137299.0,Chennai,0,3718.325,0.10496880570409982
Clothing,Mens,5,292,1460,153.3,Mobile Payments,2.0,55626.0,Bangalore,0,1613.3,0.1049281314168378
Home and kitchen,Furnishing,1,214,214,22.47,Cash,5.0,38745.0,Bangalore,0,236.47,0.10451162790697674
Home and kitchen,Furnishing,1,865,865,90.825,Mobile Payments,5.0,57918.0,Ahmedabad,0,955.825,0.10487875288683603
Home and kitchen,Tools,3,1278,3834,402.57,Credit Card,5.0,120737.0,Pune,0,4236.57,0.10497262059973925
Footwear,Women,1,210,210,22.05,Mobile Payments,4.0,100412.0,Gurgaon,0,232.05,0.10450236966824644
Books,Academic,5,1324,6620,695.1,Debit Card,5.0,20920.0,Pune,0,7315.1,0.10498414136837336
Footwear,Mens,1,156,156,16.38,Cash,4.0,16785.0,Hyderabad,0,172.38,0.1043312101910828
Books,DIY,2,1102,2204,231.42,Debit Card,5.0,61359.0,Pune,0,2435.42,0.10495238095238095
Bags,Mens,2,841,1682,176.61,Mobile Payments,5.0,74102.0,Ahmedabad,0,1858.6100000000001,0.10493761140819965
Footwear,Mens,1,1384,1384,145.32,Cash,4.0,55983.0,Chennai,0,1529.32,0.10492418772563177
Books,Fiction,2,100,200,21.0,Mobile Payments,5.0,29197.0,New Delhi,0,221.0,0.1044776119402985
Books,Fiction,1,1213,1213,127.365,Mobile Payments,4.0,86416.0,Hyderabad,0,1340.365,0.10491350906095552
Footwear,Mens,1,636,636,66.78,Mobile Payments,5.0,31541.0,New Delhi,0,702.78,0.10483516483516483
Clothing,Mens,4,654,2616,274.68,Debit Card,2.0,124297.0,Pune,0,2890.68,0.10495987772258311
Footwear,Mens,2,808,1616,169.68,Mobile Payments,4.0,24094.0,Pune,0,1785.68,0.10493506493506494
Clothing,Mens,3,214,642,67.41,Mobile Payments,5.0,87734.0,Ahmedabad,0,709.41,0.1048367029548989
Footwear,Kids,4,518,2072,217.56,Credit Card,1.0,93016.0,Ahmedabad,0,2289.56,0.1049493487698987
Clothing,Mens,4,1343,5372,423.045,Credit Card,1.0,58922.0,Chennai,1,5795.045,0.0787353433835846
Footwear,Women,1,181,181,19.005,Mobile Payments,5.0,61174.0,Gurgaon,0,200.005,0.10442307692307692
Home and kitchen,Kitchen,3,174,522,54.81,Cash,4.0,70971.0,Pune,0,576.81,0.10479923518164437
Footwear,Kids,2,1110,2220,233.1,Credit Card,5.0,83201.0,Pune,0,2453.1,0.10495272399819901
Home and kitchen,Tools,2,111,222,23.31,Mobile Payments,4.0,59229.0,Ahmedabad,0,245.31,0.10452914798206278
Footwear,Women,2,995,1990,208.95,Credit Card,5.0,90549.0,Kolkata,0,2198.95,0.1049472626820693
Footwear,Mens,3,1354,4062,426.51,Credit Card,4.0,27973.0,Ahmedabad,0,4488.51,0.10497415702682747
Home and kitchen,Bath,3,1440,4320,453.6,Credit Card,5.0,91688.0,Gurgaon,0,4773.6,0.10497570006942838
Home and kitchen,Kitchen,5,1264,6320,663.6,Debit Card,4.0,120309.0,Gurgaon,0,6983.6,0.10498338870431895
Clothing,Women,2,84,168,17.64,Cash,5.0,81244.0,Kolkata,0,185.64,0.10437869822485207
Bags,Women,2,748,1496,235.62,Credit Card,1.0,14596.0,New Delhi,1,1731.62,0.1573947895791583
Home and kitchen,Kitchen,2,111,222,23.31,Cash,4.0,110418.0,Vishakhapatnam,0,245.31,0.10452914798206278
Clothing,Women,3,1275,3825,401.625,Debit Card,5.0,63557.0,Gurgaon,0,4226.625,0.10497255619445897
Clothing,Women,2,83,166,17.43,Mobile Payments,4.0,39517.0,Kolkata,0,183.43,0.10437125748502994
Footwear,Mens,4,773,3092,324.66,Debit Card,5.0,100852.0,Hyderabad,0,3416.66,0.10496605237633366
Footwear,Kids,1,164,164,17.22,Mobile Payments,5.0,106034.0,Chennai,0,181.22,0.10436363636363635
Clothing,Mens,4,1386,5544,582.12,Credit Card,3.0,26531.0,Pune,0,6126.12,0.10498106402164112
Clothing,Mens,4,1456,5824,611.52,Credit Card,4.0,130263.0,Vishakhapatnam,0,6435.52,0.10498197424892704
Footwear,Kids,2,214,428,44.94,Mobile Payments,5.0,98488.0,New Delhi,0,472.94,0.10475524475524475
Clothing,Mens,2,78,156,16.38,Mobile Payments,4.0,82048.0,Pune,0,172.38,0.1043312101910828
Bags,Women,4,459,1836,192.78,Mobile Payments,4.0,112367.0,Gurgaon,0,2028.78,0.10494284158954818
Books,DIY,3,1368,4104,430.92,Credit Card,3.0,19454.0,Gurgaon,0,4534.92,0.10497442143727162
Bags,Mens,3,645,1935,203.175,Mobile Payments,5.0,126981.0,Kolkata,0,2138.175,0.10494576446280993
Books,Fiction,2,493,986,103.53,Mobile Payments,5.0,25658.0,New Delhi,0,1089.53,0.1048936170212766
Electronics,Mobiles,1,78,78,8.19,Mobile Payments,5.0,31012.0,Gurgaon,0,86.19,0.10367088607594936
Bags,Women,1,149,149,15.645,Cash,3.0,25334.0,Mumbai,0,164.645,0.1043
Footwear,Women,1,1284,1284,134.82,Mobile Payments,5.0,20720.0,Kolkata,0,1418.82,0.10491828793774319
Footwear,Kids,5,885,4425,464.625,Credit Card,5.0,22049.0,Chennai,0,4889.625,0.10497627654767284
Clothing,Mens,3,585,1755,184.275,Mobile Payments,4.0,55377.0,Chennai,0,1939.275,0.10494020501138952
Clothing,Women,3,589,1767,185.535,Mobile Payments,5.0,82200.0,New Delhi,0,1952.535,0.1049406108597285
Home and kitchen,Furnishing,3,720,2160,226.8,Debit Card,5.0,17701.0,Bangalore,0,2386.8,0.1049514113836187
Electronics,Mobiles,4,234,936,98.28,Cash,5.0,69923.0,Bangalore,0,1034.28,0.1048879402347919
Books,DIY,1,877,877,92.085,Mobile Payments,5.0,111644.0,Kolkata,0,969.085,0.10488041002277904
Bags,Mens,4,140,560,14.7,Mobile Payments,1.0,53261.0,Vishakhapatnam,1,574.7,0.026203208556149733
Bags,Women,5,616,3080,323.4,Debit Card,5.0,42697.0,New Delhi,0,3403.4,0.10496592015579356
Footwear,Kids,3,837,2511,263.655,Debit Card,2.0,40385.0,Mumbai,0,2774.6549999999997,0.10495820063694267
